,user,content,score,prediction
5534,LillyPad,New data presented ECCO2021 showed potential treatment demonstrated early sustained gene expression changes associated mucosal healing ulcerative colitis Learn,B,B
5535,LillyPad,If emergency seek help doctor soon possible In highly regulated industry discuss topics via social media Connect Lilly affiliate team concerns questions,B,B
5536,LillyPad,Julie thanks message Lilly utilized forced swim test since 2015 current plans use test part preclinical research Here ’ information animal care use Lilly,B,B
5537,LillyPad,Data presented ECCO2021 show burden bowel urgency among patients ulcerative colitis Learn Lilly committed options may provide relief,B,B
5538,LillyPad,Hello thanks message Lilly utilized forced swim test since 2015 current plans use test part preclinical research Here ’ information animal care use Lilly,B,B
5538,LillyPad,Hello thanks message Lilly utilized forced swim test since 2015 current plans use test part preclinical research Here ’ information animal care use Lilly,B,B
5538,LillyPad,Hello thanks message Lilly utilized forced swim test since 2015 current plans use test part preclinical research Here ’ information animal care use Lilly,B,B
5538,LillyPad,Hello thanks message Lilly utilized forced swim test since 2015 current plans use test part preclinical research Here ’ information animal care use Lilly,B,B
5539,LillyPad,Hello thanks message Lilly utilized forced swim test since 2015 current plans use test part preclinical research Here ’ information animal care use Lilly,B,B
5539,LillyPad,Hello thanks message Lilly utilized forced swim test since 2015 current plans use test part preclinical research Here ’ information animal care use Lilly,B,B
5539,LillyPad,Hello thanks message Lilly utilized forced swim test since 2015 current plans use test part preclinical research Here ’ information animal care use Lilly,B,B
5539,LillyPad,Hello thanks message Lilly utilized forced swim test since 2015 current plans use test part preclinical research Here ’ information animal care use Lilly,B,B
5540,LillyPad,Were working low cost people pay pharmacy Lilly insulin offering customized costsaving solutions Lilly Diabetes Solution Center Contact us 8338081234 learn solutions may available,B,B
5540,LillyPad,Were working low cost people pay pharmacy Lilly insulin offering customized costsaving solutions Lilly Diabetes Solution Center Contact us 8338081234 learn solutions may available,B,B
5540,LillyPad,Were working low cost people pay pharmacy Lilly insulin offering customized costsaving solutions Lilly Diabetes Solution Center Contact us 8338081234 learn solutions may available,B,B
5540,LillyPad,Were working low cost people pay pharmacy Lilly insulin offering customized costsaving solutions Lilly Diabetes Solution Center Contact us 8338081234 learn solutions may available,B,B
5540,LillyPad,Were working low cost people pay pharmacy Lilly insulin offering customized costsaving solutions Lilly Diabetes Solution Center Contact us 8338081234 learn solutions may available,B,B
5540,LillyPad,Were working low cost people pay pharmacy Lilly insulin offering customized costsaving solutions Lilly Diabetes Solution Center Contact us 8338081234 learn solutions may available,B,B
5540,LillyPad,Were working low cost people pay pharmacy Lilly insulin offering customized costsaving solutions Lilly Diabetes Solution Center Contact us 8338081234 learn solutions may available,B,B
5540,LillyPad,Were working low cost people pay pharmacy Lilly insulin offering customized costsaving solutions Lilly Diabetes Solution Center Contact us 8338081234 learn solutions may available,B,B
5540,LillyPad,Were working low cost people pay pharmacy Lilly insulin offering customized costsaving solutions Lilly Diabetes Solution Center Contact us 8338081234 learn solutions may available,B,B
5540,LillyPad,Were working low cost people pay pharmacy Lilly insulin offering customized costsaving solutions Lilly Diabetes Solution Center Contact us 8338081234 learn solutions may available,B,B
5540,LillyPad,Were working low cost people pay pharmacy Lilly insulin offering customized costsaving solutions Lilly Diabetes Solution Center Contact us 8338081234 learn solutions may available,B,B
5540,LillyPad,Were working low cost people pay pharmacy Lilly insulin offering customized costsaving solutions Lilly Diabetes Solution Center Contact us 8338081234 learn solutions may available,B,B
5540,LillyPad,Were working low cost people pay pharmacy Lilly insulin offering customized costsaving solutions Lilly Diabetes Solution Center Contact us 8338081234 learn solutions may available,B,B
5540,LillyPad,Were working low cost people pay pharmacy Lilly insulin offering customized costsaving solutions Lilly Diabetes Solution Center Contact us 8338081234 learn solutions may available,B,B
5540,LillyPad,Were working low cost people pay pharmacy Lilly insulin offering customized costsaving solutions Lilly Diabetes Solution Center Contact us 8338081234 learn solutions may available,B,B
5540,LillyPad,Were working low cost people pay pharmacy Lilly insulin offering customized costsaving solutions Lilly Diabetes Solution Center Contact us 8338081234 learn solutions may available,B,B
5540,LillyPad,Were working low cost people pay pharmacy Lilly insulin offering customized costsaving solutions Lilly Diabetes Solution Center Contact us 8338081234 learn solutions may available,B,B
5540,LillyPad,Were working low cost people pay pharmacy Lilly insulin offering customized costsaving solutions Lilly Diabetes Solution Center Contact us 8338081234 learn solutions may available,B,B
5541,LillyPad,Thanks message As operate highly regulated industry discuss topics via social media Please contact Lilly COVID Hotline 1855LillyC19 18555455921 questions,B,B
5542,LillyPad,Patients need prescription primary care doctor receive investigational antibodies If test positive COVID19 talk doctor see eligible For information please contact Lilly COVID Hotline 1855LillyC19 18555455921,B,B
5543,LillyPad,We want help Please call Lilly Diabetes Solution Center 8338081234 learn costsaving solutions You also get 35 copay card Lilly insulins online,B,B
5543,LillyPad,We want help Please call Lilly Diabetes Solution Center 8338081234 learn costsaving solutions You also get 35 copay card Lilly insulins online,B,B
5543,LillyPad,We want help Please call Lilly Diabetes Solution Center 8338081234 learn costsaving solutions You also get 35 copay card Lilly insulins online,B,B
5543,LillyPad,We want help Please call Lilly Diabetes Solution Center 8338081234 learn costsaving solutions You also get 35 copay card Lilly insulins online,B,B
5543,LillyPad,We want help Please call Lilly Diabetes Solution Center 8338081234 learn costsaving solutions You also get 35 copay card Lilly insulins online,B,B
5543,LillyPad,We want help Please call Lilly Diabetes Solution Center 8338081234 learn costsaving solutions You also get 35 copay card Lilly insulins online,B,B
5543,LillyPad,We want help Please call Lilly Diabetes Solution Center 8338081234 learn costsaving solutions You also get 35 copay card Lilly insulins online,B,B
5543,LillyPad,We want help Please call Lilly Diabetes Solution Center 8338081234 learn costsaving solutions You also get 35 copay card Lilly insulins online,B,B
5544,LillyPad,The US government directs distribution Health care facilities order directly distributor ’ website information available via online federal dashboard,B,B
5545,LillyPad,If emergency seek help doctor soon possible In highly regulated industry discuss topics via social media Connect Lilly India concerns questions via options,B,B
5545,LillyPad,If emergency seek help doctor soon possible In highly regulated industry discuss topics via social media Connect Lilly India concerns questions via options,B,B
5546,LillyPad,AlzheimersDisease devastating millions We ’ proud granted Breakthrough Therapy designation investigational therapy providing hope facing disease Read,B,B
5547,LillyPad,Building dynamic diverse inclusive company important Lilly embed things leadership systems culture To learn efforts visit,B,B
5548,LillyPad,If emergency seek help doctor soon possible In highly regulated industry discuss topics via social media Please connect us 1800LillyRx concerns questions,B,B
5548,LillyPad,If emergency seek help doctor soon possible In highly regulated industry discuss topics via social media Please connect us 1800LillyRx concerns questions,B,B
5548,LillyPad,If emergency seek help doctor soon possible In highly regulated industry discuss topics via social media Please connect us 1800LillyRx concerns questions,B,B
